#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
#
# DPW-8/AePW-4 SPECTRAL CONTENT SUBMITTAL FORM (Version 5 - October 16, 2024)
#
# Provide spectral content at x/c=0.45 (Kulite 7)
#
#
#
# Data Set Title XXX.YY: Replace "XXX.YY" in the zone titles with the following information
#                     (Three-Digit Participant ID).(Two-Digit Submission ID)
#                     XXX THREE-DIGIT PARTICIPANT ID: assigned by your working group leaders
#                     YY   TWO-DIGIT  SUBMISSION ID:  (self assigned) label a solver/grid/computational approach
#                     EXAMPLE: 007.02
#
# 
#       NOMENCLATURE:
#               FREQ:   Frequency (Hz)
#          <p(Pa^2)>:   Pressure power spectral content
#                   
#        DEFINITIONS:   CTU --> Convective Time Unit  (Uinf/Cref is 1.00 CTU)
#
#   REFERENCE VALUES: ONERA OAT15A (ONE CELL WIDE)
#                       Planform ref area, A         =  Cref * span (span is grid dependent)
#                       Mean aerodynamic chord, Cref =    230.00 mm
#                       x moment center              =     57.50 mm
#                       y moment center              =      0.00 mm
#                       z moment center              =      0.00 mm
#
#   REFERENCE VALUES: Common Research Model
#                       Planform ref area, A         = 594720.00 inches^2
#                       Mean aerodynamic chord, Cref =    275.80 inches
#                       Full-span length, B          =   2313.50 inches
#                       Semi-span length, BO2        =   1156.75 inches
#                       x moment center              =   1325.90 inches
#                       y moment center              =      0.00 inches
#                       z moment center              =    177.95 inches
#                       Aspect Ratio, AR             =      9.00
#
#   CONFIGURATION:      ONERA OAT15A
#                       CRMWB   (Common Research Model Wing/Body)
#                       CRMWBNP (Common Research Model Wing/Body/Nacelle/Pylon)
#
#
#              NOTES:   1. All numerical data fields can be free-formatted.
#                       2. Please use at least 4 decimal places for coordinate values
#                       3. Please use at least 6 decimal places for coefficient values
#                       4. Only include one grid type, grid size, soln method, turb model, etc per form.
#                       5. Fill fields with value of -999 for data that are not available.
#
#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++

TITLE = "008.02"
# Column       1       2
VARIABLES =   "FREQ"  "<p(Pa^2)>"

#---------------------------------------------------
#   PARTICIPANT, GRID, AND SOLVER INFORMATION
#---------------------------------------------------
DATASETAUXDATA ParticipantID   = "008"
15762.992527291304      4.691756623435839
15776.261039519664      4.693189427059681
15789.529551748024      4.697620686679235
15802.798063976385      4.6784112923040215
15816.066576204743      4.688446541421176
15829.335088433103      4.689336265559702
15842.603600661463      4.691288270598957
15855.872112889823      4.693556476252667
15869.140625118183      4.700768397859109
15882.409137346542      4.67512846093756
15895.677649574902      4.6850208010934775
15908.946161803262      4.687370661308179
15922.214674031622      4.688807248794462
15935.48318625998      4.691309791243918
15948.75169848834      4.697681164070113
15962.0202107167      4.679562022771741
15975.28872294506      4.684669039384044
15988.557235173419      4.687391705673917
16001.82574740178      4.687294128587634
16015.09425963014      4.689446880396494
16028.3627718585      4.692744021813639
16041.631284086858      4.683984721391843
16054.899796315218      4.68592097968448
16068.168308543578      4.688441422725908
16081.436820771938      4.687496295684349
16094.705333000296      4.689747973842051
16107.973845228657      4.694318918533786
16121.242357457017      4.684347711115288
16134.510869685377      4.686086607651603
16147.779381913735      4.688108062634053
16161.047894142095      4.687226569972345
16174.316406370455      4.689532573930232
16187.584918598815      4.6982480726127305
16200.853430827174      4.684724960947383
16214.121943055534      4.68594417142137
16227.390455283894      4.6870165190396476
16240.658967512254      4.686266740337973
16253.927479740614      4.68797722307623
16267.195991968973      4.698376695678286
16280.464504197333      4.686275125240208
16293.733016425693      4.686177876221162
16307.001528654053      4.686349261439903
16320.270040882411      4.685424924797936
16333.538553110771      4.686287754010096
16346.807065339131      4.698910176923671
16360.075577567492      4.68778821523657
16373.34408979585      4.686432288967951
16386.61260202421      4.686230313964969
16399.88111425257      4.684874877160492
16413.14962648093      4.684374164983059
16426.41813870929      4.700302779984787
16439.68665093765      4.6896286635357685
16452.955163166007      4.687312515893149
16466.22367539437      4.687111347058531
16479.492187622727      4.685975948987792
16492.76069985109      4.684602769681644
16506.029212079447      4.694463738423606
16519.297724307806      4.69009327137495
16532.566236536168      4.688034707424847
16545.834748764526      4.688169204969213
16559.103260992884      4.6885802566893
16572.371773221246      4.6892917631812745
16585.640285449605      4.683090014816605
16598.908797677967      4.687181729828289
16612.177309906325      4.686675312394792
16625.445822134683      4.687085820352844
16638.714334363045      4.688758740956203
16651.982846591403      4.692135522527037
16665.251358819765      4.678587031256881
16678.519871048124      4.6840469284644435
16691.788383276482      4.68452363968385
16705.056895504844      4.684610193994251
16718.325407733202      4.685368952398275
16731.59391996156      4.686060168176728
16744.862432189922      4.68328489028518
16758.13094441828      4.6841773898266545
16771.399456646643      4.6843463887590255
16784.667968875      4.683849955373735
16797.93648110336      4.682885030384895
16811.20499333172      4.676712989012978
16824.47350556008      4.687769949600206
16837.742017788438      4.685823051973628
16851.0105300168      4.685479389658512
16864.279042245158      4.684853137295473
16877.54755447352      4.683769482438747
16890.81606670188      4.673929507622963
16904.084578930237      4.687498070355221
16917.3530911586      4.686265171856488
16930.621603386957      4.685759765546101
16943.890115615315      4.685440850495901
16957.158627843677      4.685390937413029
16970.427140072035      4.677021409014811
16983.695652300397      4.685654017182801
16996.964164528756      4.685698691831291
17010.232676757114      4.685130963874426
17023.501188985476      4.685277358931638
17036.769701213834      4.685635476411064
17050.038213442196      4.68045729988311
17063.306725670554      4.684518727433789
17076.575237898913      4.685004451771193
17089.843750127275      4.684302199621393
17103.112262355633      4.68498079746905
17116.38077458399      4.684677771093912
17129.649286812353      4.683595156840027
17142.91779904071      4.684044851003597
17156.186311269073      4.684545839562704
17169.45482349743      4.68361566487953
17182.72333572579      4.684664687462412
17195.991847954152      4.683136451656235
17209.26036018251      4.686091212405019
17222.52887241087      4.684133064638925
17235.79738463923      4.684579908094391
17249.06589686759      4.683370989323461
17262.33440909595      4.684729673227867
17275.60292132431      4.682713584084174
17288.871433552667      4.685022071863251
17302.13994578103      4.683832589732599
17315.408458009388      4.684456080377374
17328.676970237746      4.683083543954456
17341.945482466108      4.6847382554215224
17355.213994694466      4.683805978226836
17368.482506922828      4.68219595737381
17381.751019151186      4.6826335074706265
17395.019531379545      4.683373264749144
17408.288043607907      4.6819768633462955
17421.556555836265      4.683093075674951
17434.825068064627      4.682012790604539
17448.093580292985      4.683109671066451
17461.362092521344      4.682370033272421
17474.630604749706      4.682471064791542
17487.899116978064      4.681188646413652
17501.167629206422      4.68075427123562
17514.436141434784      4.6752956537846435
17527.704653663142      4.68668557059921
17540.973165891504      4.683736496616495
17554.241678119863      4.682919350514467
17567.51019034822      4.6821147607472025
17580.778702576583      4.68078805767792
17594.04721480494      4.671489725770732
17607.3157270333      4.687169373391284
17620.58423926166      4.6844838560659365
17633.85275149002      4.683471383540495
17647.12126371838      4.683340764728971
17660.38977594674      4.682487628770445
17673.6582881751      4.677022304331562
17686.92680040346      4.684593861787988
17700.19531263182      4.683577691235111
17713.463824860177      4.683014744796579
17726.73233708854      4.683071999889399
17740.000849316897      4.682576657488277
17753.26936154526      4.684716101759975
17766.537873773617      4.683038207704923
17779.806386001976      4.682705123341894
17793.074898230338      4.682442710774491
17806.343410458696      4.6822113105179675
17819.611922687058      4.681408304029036
17832.880434915416      4.686168063350443
17846.148947143774      4.682780290363205
17859.417459372136      4.682401344750034
17872.685971600495      4.682070354023959
17885.954483828853      4.681576773381502
17899.222996057215      4.680796300591752
17912.491508285573      4.685094132073624
17925.760020513935      4.6825739557245685
17939.028532742293      4.682163260041589
17952.29704497065      4.681513077650403
17965.565557199014      4.6806430523510985
17978.834069427372      4.680099565183713
17992.10258165573      4.685990207810667
18005.371093884092      4.683005113512165
18018.63960611245      4.682409752342395
18031.908118340813      4.681491543574738
18045.17663056917      4.680185644749058
18058.44514279753      4.680050238183798
18071.71365502589      4.685147041063045
18084.98216725425      4.683371611659108
18098.250679482608      4.682660002916184
18111.51919171097      4.6820054953846855
18124.787703939328      4.6808117407288155
18138.05621616769      4.681924719537371
18151.324728396048      4.681682125487405
18164.593240624406      4.682521046702849
18177.86175285277      4.681758231510323
18191.130265081127      4.6816768478253525
18204.39877730949      4.6809099794780975
18217.667289537847      4.681807185348395
18230.935801766205      4.6807010453470275
18244.204313994567      4.6819219309007005
18257.472826222926      4.680664356991722
18270.741338451284      4.680869961790815
18284.009850679646      4.680459512741272
18297.278362908004      4.677645661028593
18310.546875136366      4.682120872831821
18323.815387364724      4.6823404827941655
18337.083899593083      4.680598602446667
18350.352411821445      4.680795738688168
18363.620924049803      4.681025535115915
18376.88943627816      4.67580019948782
18390.157948506523      4.682075477230316
18403.42646073488      4.682191506629545
18416.694972963243      4.680724405053658
18429.9634851916      4.680837512026669
18443.23199741996      4.681477379745538
18456.500509648322      4.678177488403226
18469.76902187668      4.681286734640253
18483.03753410504      4.6813931060396
18496.3060463334      4.680589859824517
18509.57455856176      4.680685036805961
18522.84307079012      4.680783284364656
18536.11158301848      4.677609289323596
18549.380095246837      4.681039481564427
18562.6486074752      4.680749048089437
18575.917119703558      4.680436227754729
18589.18563193192      4.680841411004925
18602.454144160278      4.680379013391498
18615.722656388636      4.674915190622734
18628.991168616998      4.680078661791492
18642.259680845356      4.679791530136768
18655.528193073715      4.6796155567522435
18668.796705302077      4.680231702141859
18682.065217530435      4.679312039347239
18695.333729758797      4.678321723653179
18708.602241987155      4.679519713178003
18721.870754215513      4.679150851283066
18735.139266443875      4.678799683835726
18748.407778672234      4.678997844160111
18761.676290900592      4.676766216845728
18774.944803128954      4.684168681604164
18788.213315357312      4.680568985062789
18801.481827585674      4.679860204001269
18814.750339814032      4.679418647373994
18828.01885204239      4.679503672345499
18841.287364270753      4.677404962801526
18854.55587649911      4.682834190981643
18867.82438872747      4.680638256381809
18881.09290095583      4.680198684296952
18894.36141318419      4.6799853801705344
18907.62992541255      4.680761970006901
18920.89843764091      4.681627997017735
18934.166949869268      4.677977739701396
18947.43546209763      4.678976412180665
18960.70397432599      4.6789823039531
18973.97248655435      4.678831707031294
18987.24099878271      4.679665965537375
19000.509511011067      4.681021503700435
19013.77802323943      4.677769791179576
19027.046535467787      4.67848336787055
19040.315047696145      4.6781628353051925
19053.583559924507      4.677891846063115
19066.852072152866      4.677846116469013
19080.120584381228      4.675081974421374
19093.389096609586      4.679700980321521
19106.657608837944      4.679221179888641
19119.926121066306      4.6784865218247225
19133.194633294665      4.6783805634996405
19146.463145523023      4.678025108912059
19159.731657751385      4.673923645789803
19173.000169979743      4.679301130073086
19186.268682208105      4.679059187951285
19199.537194436463      4.678473582944646
19212.80570666482      4.678688149876169
19226.074218893184      4.6784681691212375
19239.342731121542      4.678221716082906
19252.611243349904      4.6784026344312455
19265.879755578262      4.678378181894671
19279.14826780662      4.678087123686323
19292.416780034982      4.6785041023061575
19305.68529226334      4.678094560626371
19318.9538044917      4.679561596852934
19332.22231672006      4.678293207571287
19345.49082894842      4.678002323520598
19358.75934117678      4.677750331718781
19372.02785340514      4.678397721917307
19385.296365633498      4.678039828107778
19398.56487786186      4.67847149643949
19411.833390090218      4.67798174282443
19425.101902318576      4.67757287202212
19438.37041454694      4.6772772858569915
19451.638926775297      4.677777030503756
19464.90743900366      4.677534463813671
19478.175951232017      4.6798850156362155
19491.444463460375      4.67816963236536
19504.712975688737      4.6775868852601725
19517.981487917095      4.67743606713634
19531.250000145454      4.6774356351555895
19544.518512373816      4.677001826329226
19557.787024602174      4.680385360131813
19571.055536830536      4.678554213461144
19584.324049058894      4.6780179154297015
